    0.1915 -114.4736
    0.1942 -114.6368
    0.1969 -114.8015
    0.1995 -114.9676
    0.2022 -115.1350
    0.2048 -115.3037
    0.2075 -115.4737
    0.2102 -115.6449
    0.2128 -115.8171
    0.2155 -115.9905
    0.2181 -116.1648
    0.2208 -116.3401
    0.2235 -116.5161
    0.2261 -116.6931
    0.2288 -116.8709
    0.2314 -117.0494
    0.2341 -117.2285
    0.2368 -117.4083
    0.2394 -117.5886
    0.2421 -117.7693
    0.2447 -117.9505
    0.2474 -118.1320
    0.2501 -118.3138
    0.2527 -118.4959
    0.2554 -118.6781
    0.2580 -118.8604
    0.2607 -119.0428
    0.2634 -119.2252
    0.2660 -119.4076
    0.2687 -119.5898
    0.2713 -119.7719
    0.2740 -119.9537
    0.2767 -120.1353
    0.2793 -120.3165
    0.2820 -120.4973
    0.2846 -120.6777
    0.2873 -120.8576
    0.2900 -121.0369
    0.2926 -121.2157
    0.2953 -121.3938
    0.2979 -121.5712
    0.3006 -121.7478
    0.3033 -121.9236
    0.3059 -122.0986
    0.3086 -122.2727
    0.3112 -122.4459
    0.3139 -122.6180
    0.3166 -122.7892
    0.3192 -122.9592
    0.3219 -123.1282
    0.3245 -123.2960
    0.3272 -123.4625
    0.3299 -123.6279
    0.3325 -123.7919
    0.3352 -123.9546
    0.3378 -124.1160
    0.3405 -124.2759
    0.3432 -124.4344
    0.3458 -124.5914
    0.3485 -124.7470
    0.3511 -124.9009
    0.3538 -125.0533
    0.3565 -125.2041
    0.3591 -125.3532
    0.3618 -125.5007
    0.3644 -125.6464
    0.3671 -125.7904
    0.3698 -125.9326
    0.3724 -126.0730
    0.3751 -126.2116
    0.3778 -126.3484
    0.3804 -126.4832
    0.3831 -126.6162
    0.3857 -126.7472
    0.3884 -126.8762
    0.3911 -127.0033
    0.3937 -127.1284
    0.3964 -127.2514
    0.3990 -127.3723
    0.4017 -127.4912
    0.4044 -127.6080
    0.4070 -127.7227
    0.4097 -127.8353
    0.4123 -127.9457
    0.4150 -128.0539
    0.4177 -128.1599
    0.4203 -128.2637
    0.4230 -128.3653
    0.4256 -128.4647
    0.4283 -128.5617
    0.4310 -128.6565
    0.4336 -128.7491
    0.4363 -128.8393
    0.4389 -128.9272
    0.4416 -129.0127
    0.4443 -129.0959
    0.4469 -129.1768
    0.4496 -129.2553
    0.4522 -129.3314
    0.4549 -129.4051
    0.4576 -129.4764
    0.4602 -129.5453
    0.4629 -129.6118
    0.4655 -129.6758
    0.4682 -129.7374
    0.4709 -129.7966
    0.4735 -129.8533
    0.4762 -129.9076
    0.4788 -129.9593
    0.4815 -130.0086
    0.4842 -130.0553
    0.4868 -130.0996
    0.4895 -130.1414
    0.4921 -130.1807
    0.4948 -130.2175
    0.4975 -130.2517
    0.5001 -130.2835
    0.5028 -130.3127
    0.5054 -130.3394
    0.5081 -130.3635
    0.5108 -130.3851
    0.5134 -130.4042
    0.5161 -130.4208
    0.5187 -130.4348
    0.5214 -130.4462
    0.5241 -130.4551
    0.5267 -130.4615
    0.5294 -130.4653
    0.5320 -130.4666
 
    0.0000  -83.1738
    0.0027  -83.1758
    0.0053  -83.1816
    0.0080  -83.1912
    0.0106  -83.2047
    0.0133  -83.2221
    0.0160  -83.2433
    0.0186  -83.2683
    0.0213  -83.2971
    0.0239  -83.3298
    0.0266  -83.3663
    0.0293  -83.4065
    0.0319  -83.4505
    0.0346  -83.4982
    0.0372  -83.5497
    0.0399  -83.6049
    0.0426  -83.6637
    0.0452  -83.7262
    0.0479  -83.7923
    0.0505  -83.8621
    0.0532  -83.9354
    0.0559  -84.0122
    0.0585  -84.0925
    0.0612  -84.1764
    0.0638  -84.2636
    0.0665  -84.3543
    0.0692  -84.4483
    0.0718  -84.5456
    0.0745  -84.6462
    0.0771  -84.7500
    0.0798  -84.8571
    0.0825  -84.9673
    0.0851  -85.0806
    0.0878  -85.1969
    0.0904  -85.3162
    0.0931  -85.4385
    0.0958  -85.5637
    0.0984  -85.6918
    0.1011  -85.8226
    0.1037  -85.9562
    0.1064  -86.0925
    0.1091  -86.2314
    0.1117  -86.3729
    0.1144  -86.5169
    0.1170  -86.6634
    0.1197  -86.8122
    0.1224  -86.9634
    0.1250  -87.1169
    0.1277  -87.2725
    0.1304  -87.4304
    0.1330  -87.5903
    0.1357  -87.7522
    0.1383  -87.9161
    0.1410  -88.0819
    0.1437  -88.2495
    0.1463  -88.4188
    0.1490  -88.5899
    0.1516  -88.7626
    0.1543  -88.9369
    0.1570  -89.1126
    0.1596  -89.2898
    0.1623  -89.4684
    0.1649  -89.6482
    0.1676  -89.8293
    0.1703  -90.0115
    0.1729  -90.1949
    0.1756  -90.3793
    0.1782  -90.5646
    0.1809  -90.7509
    0.1836  -90.9380
    0.1862  -91.1258
    0.1889  -91.3144
    0.1915  -91.5036
    0.1942  -91.6934
    0.1969  -91.8837
    0.1995  -92.0744
    0.2022  -92.2655
    0.2048  -92.4570
    0.2075  -92.6487
    0.2102  -92.8406
    0.2128  -93.0327
    0.2155  -93.2249
    0.2181  -93.4170
    0.2208  -93.6092
    0.2235  -93.8009
    0.2261  -93.9928
    0.2288  -94.1845
    0.2314  -94.3759
    0.2341  -94.5671
    0.2368  -94.7578
    0.2394  -94.9482
    0.2421  -95.1380
    0.2447  -95.3274
    0.2474  -95.5162
    0.2501  -95.7043
    0.2527  -95.8918
    0.2554  -96.0786
    0.2580  -96.2646
    0.2607  -96.4498
    0.2634  -96.6341
    0.2660  -96.8176
    0.2687  -97.0001
    0.2713  -97.1816
    0.2740  -97.3621
    0.2767  -97.5415
    0.2793  -97.7199
    0.2820  -97.8971
    0.2846  -98.0731
    0.2873  -98.2479
    0.2900  -98.4215
    0.2926  -98.5938
    0.2953  -98.7648
    0.2979  -98.9344
    0.3006  -99.1027
    0.3033  -99.2695
    0.3059  -99.4349
    0.3086  -99.5988
    0.3112  -99.7613
    0.3139  -99.9222
    0.3166 -100.0816
    0.3192 -100.2393
    0.3219 -100.3955
    0.3245 -100.5501
    0.3272 -100.7030
    0.3299 -100.8543
    0.3325 -101.0039
    0.3352 -101.1518
    0.3378 -101.2979
    0.3405 -101.4423
    0.3432 -101.5850
    0.3458 -101.7258
    0.3485 -101.8649
    0.3511 -102.0021
    0.3538 -102.1375
    0.3565 -102.2711
    0.3591 -102.4029
    0.3618 -102.5327
    0.3644 -102.6607
    0.3671 -102.7868
    0.3698 -102.9109
    0.3724 -103.0332
    0.3751 -103.1535
    0.3778 -103.2719
    0.3804 -103.3883
    0.3831 -103.5028
    0.3857 -103.6154
    0.3884 -103.7259
    0.3911 -103.8345
    0.3937 -103.9411
    0.3964 -104.0457
    0.3990 -104.1483
    0.4017 -104.2490
    0.4044 -104.3476
    0.4070 -104.4442
    0.4097 -104.5388
    0.4123 -104.6313
    0.4150 -104.7219
    0.4177 -104.8104
    0.4203 -104.8969
    0.4230 -104.9814
    0.4256 -105.0638
    0.4283 -105.1442
    0.4310 -105.2226
    0.4336 -105.2989
    0.4363 -105.3732
    0.4389 -105.4455
    0.4416 -105.5157
    0.4443 -105.5839
    0.4469 -105.6500
    0.4496 -105.7141
    0.4522 -105.7762
    0.4549 -105.8362
    0.4576 -105.8941
    0.4602 -105.9501
    0.4629 -106.0040
    0.4655 -106.0558
    0.4682 -106.1056
    0.4709 -106.1534
    0.4735 -106.1991
    0.4762 -106.2428
    0.4788 -106.2844
    0.4815 -106.3240
    0.4842 -106.3616
    0.4868 -106.3971
    0.4895 -106.4306
    0.4921 -106.4621
    0.4948 -106.4915
    0.4975 -106.5189
    0.5001 -106.5443
    0.5028 -106.5676
    0.5054 -106.5889
    0.5081 -106.6082
    0.5108 -106.6254
    0.5134 -106.6407
    0.5161 -106.6538
    0.5187 -106.6650
    0.5214 -106.6741
    0.5241 -106.6812
    0.5267 -106.6863
    0.5294 -106.6893
    0.5320 -106.6903
 
    0.0000   -0.2185
    0.0027    0.0422
    0.0053    0.3805
    0.0080    0.6351
    0.0106    0.8773
    0.0133    1.1145
    0.0160    1.3494
    0.0186    1.5830
    0.0213    1.8159
    0.0239    2.0485
    0.0266    2.2810
    0.0293    2.5134
    0.0319    2.7461
    0.0346    2.9790
    0.0372    3.2121
    0.0399    3.4456
    0.0426    3.6796
    0.0452    3.9139
    0.0479    4.1487
    0.0505    4.3841
    0.0532    4.6200
    0.0559    4.8564
    0.0585    5.0934
    0.0612    5.3310
    0.0638    5.5693
    0.0665    5.8082
    0.0692    6.0477
    0.0718    6.2879
    0.0745    6.5287
    0.0771    6.7702
    0.0798    7.0124
    0.0825    7.2552
    0.0851    7.4988
    0.0878    7.7430
    0.0904    7.9878
    0.0931    8.2333
    0.0958    8.4795
    0.0984    8.7263
    0.1011    8.9738
    0.1037    9.2219
    0.1064    9.4705
    0.1091    9.7198
    0.1117    9.9696
    0.1144   10.2200
    0.1170   10.4709
    0.1197   10.7225
    0.1224   10.9744
    0.1250   11.2268
    0.1277   11.4796
    0.1304   11.7328
    0.1330   11.9865
    0.1357   12.2404
    0.1383   12.4947
    0.1410   12.7493
    0.1437   13.0042
    0.1463   13.2593
    0.1490   13.5146
    0.1516   13.7701
    0.1543   14.0257
    0.1570   14.2814
    0.1596   14.5372
    0.1623   14.7930
    0.1649   15.0488
    0.1676   15.3046
    0.1703   15.5603
    0.1729   15.8159
    0.1756   16.0713
    0.1782   16.3266
    0.1809   16.5816
    0.1836   16.8364
    0.1862   17.0909
    0.1889   17.3450
    0.1915   17.5988
    0.1942   17.8522
    0.1969   18.1051
    0.1995   18.3576
    0.2022   18.6096
    0.2048   18.8609
    0.2075   19.1118
    0.2102   19.3619
    0.2128   19.6115
    0.2155   19.8603
    0.2181   20.1084
    0.2208   20.3557
    0.2235   20.6030
    0.2261   20.8487
    0.2288   21.0935
    0.2314   21.3375
    0.2341   21.5804
    0.2368   21.8224
    0.2394   22.0634
    0.2421   22.3034
    0.2447   22.5423
    0.2474   22.7800
    0.2501   23.0167
    0.2527   23.2522
    0.2554   23.4864
    0.2580   23.7195
    0.2607   23.9513
    0.2634   24.1818
    0.2660   24.4110
    0.2687   24.6388
    0.2713   24.8652
    0.2740   25.0903
    0.2767   25.3139
    0.2793   25.5361
    0.2820   25.7567
    0.2846   25.9759
    0.2873   26.1935
    0.2900   26.4095
    0.2926   26.6240
    0.2953   26.8368
    0.2979   27.0479
    0.3006   27.2574
    0.3033   27.4652
    0.3059   27.6713
    0.3086   27.8756
    0.3112   28.0782
    0.3139   28.2790
    0.3166   28.4779
    0.3192   28.6751
    0.3219   28.8703
    0.3245   29.0637
    0.3272   29.2552
    0.3299   29.4447
    0.3325   29.6323
    0.3352   29.8179
    0.3378   30.0021
    0.3405   30.1837
    0.3432   30.3634
    0.3458   30.5409
    0.3485   30.7164
    0.3511   30.8898
    0.3538   31.0611
    0.3565   31.2303
    0.3591   31.3973
    0.3618   31.5622
    0.3644   31.7249
    0.3671   31.8854
    0.3698   32.0437
    0.3724   32.1997
    0.3751   32.3536
    0.3778   32.5051
    0.3804   32.6544
    0.3831   32.8013
    0.3857   32.9460
    0.3884   33.0883
    0.3911   33.2283
    0.3937   33.3660
    0.3964   33.5013
    0.3990   33.6342
    0.4017   33.7646
    0.4044   33.8927
    0.4070   34.0184
    0.4097   34.1416
    0.4123   34.2624
    0.4150   34.3807
    0.4177   34.4965
    0.4203   34.6098
    0.4230   34.7206
    0.4256   34.8290
    0.4283   34.9348
    0.4310   35.0380
    0.4336   35.1387
    0.4363   35.2369
    0.4389   35.3325
    0.4416   35.4255
    0.4443   35.5159
    0.4469   35.6038
    0.4496   35.6890
    0.4522   35.7716
    0.4549   35.8516
    0.4576   35.9289
    0.4602   36.0037
    0.4629   36.0757
    0.4655   36.1451
    0.4682   36.2119
    0.4709   36.2760
    0.4735   36.3374
    0.4762   36.3961
    0.4788   36.4522
    0.4815   36.5055
    0.4842   36.5561
    0.4868   36.6041
    0.4895   36.6493
    0.4921   36.6918
    0.4948   36.7316
    0.4975   36.7686
    0.5001   36.8030
    0.5028   36.8345
    0.5054   36.8634
    0.5081   36.8895
    0.5108   36.9129
    0.5134   36.9335
    0.5161   36.9514
    0.5187   36.9666
    0.5214   36.9790
    0.5241   36.9886
    0.5267   36.9955
    0.5294   36.9996
    0.5320   37.0010
 
    0.0000   -0.0366
    0.0027    0.8064
    0.0053    1.4363
    0.0080    2.0971
    0.0106    2.7684
    0.0133    3.4445
    0.0160    4.1233
    0.0186    4.8039
    0.0213    5.4858
    0.0239    6.1689
    0.0266    6.8530
    0.0293    7.5381
    0.0319    8.2241
    0.0346    8.9112
    0.0372    9.5992
    0.0399   10.2883
    0.0426   10.9784
    0.0452   11.6696
    0.0479   12.3620
    0.0505   13.0555
    0.0532   13.7502
    0.0559   14.4462
    0.0585   15.1434
    0.0612   15.8420
    0.0638   16.5419
    0.0665   17.2432
    0.0692   17.9458
    0.0718   18.6499
    0.0745   19.3554
    0.0771   20.0624
    0.0798   20.7708
    0.0825   21.4807
    0.0851   22.1921
    0.0878   22.9050
    0.0904   23.6193
    0.0931   24.3352
    0.0958   25.0525
    0.0984   25.7713
    0.1011   26.4916
    0.1037   27.2134
    0.1064   27.9366
    0.1091   28.6612
    0.1117   29.3872
    0.1144   30.1146
    0.1170   30.8434
    0.1197   31.5735
    0.1224   32.3049
    0.1250   33.0375
    0.1277   33.7714
    0.1304   34.5065
    0.1330   35.2428
    0.1357   35.9801
    0.1383   36.7185
    0.1410   37.4580
    0.1437   38.1985
    0.1463   38.9398
    0.1490   39.6821
    0.1516   40.4252
    0.1543   41.1691
    0.1570   41.9138
    0.1596   42.6591
    0.1623   43.4051
    0.1649   44.1516
    0.1676   44.8986
    0.1703   45.6461
    0.1729   46.3941
    0.1756   47.1423
    0.1782   47.8909
    0.1809   48.6397
    0.1836   49.3887
    0.1862   50.1378
    0.1889   50.8869
    0.1915   51.6361
    0.1942   52.3852
    0.1969   53.1341
    0.1995   53.8830
    0.2022   54.6315
    0.2048   55.3798
    0.2075   56.1278
    0.2102   56.8753
    0.2128   57.6224
    0.2155   58.3689
    0.2181   59.1149
    0.2208   59.8602
    0.2235   60.6055
    0.2261   61.3494
    0.2288   62.0925
    0.2314   62.8348
    0.2341   63.5761
    0.2368   64.3165
    0.2394   65.0559
    0.2421   65.7942
    0.2447   66.5314
    0.2474   67.2674
    0.2501   68.0022
    0.2527   68.7357
    0.2554   69.4679
    0.2580   70.1987
    0.2607   70.9281
    0.2634   71.6561
    0.2660   72.3824
    0.2687   73.1073
    0.2713   73.8305
    0.2740   74.5520
    0.2767   75.2718
    0.2793   75.9898
    0.2820   76.7061
    0.2846   77.4204
    0.2873   78.1329
    0.2900   78.8434
    0.2926   79.5518
    0.2953   80.2583
    0.2979   80.9626
    0.3006   81.6648
    0.3033   82.3647
    0.3059   83.0625
    0.3086   83.7579
    0.3112   84.4510
    0.3139   85.1417
    0.3166   85.8300
    0.3192   86.5157
    0.3219   87.1989
    0.3245   87.8795
    0.3272   88.5575
    0.3299   89.2328
    0.3325   89.9053
    0.3352   90.5750
    0.3378   91.2418
    0.3405   91.9057
    0.3432   92.5666
    0.3458   93.2245
    0.3485   93.8792
    0.3511   94.5308
    0.3538   95.1791
    0.3565   95.8242
    0.3591   96.4658
    0.3618   97.1040
    0.3644   97.7387
    0.3671   98.3698
    0.3698   98.9972
    0.3724   99.6209
    0.3751  100.2407
    0.3778  100.8566
    0.3804  101.4685
    0.3831  102.0763
    0.3857  102.6799
    0.3884  103.2791
    0.3911  103.8739
    0.3937  104.4642
    0.3964  105.0498
    0.3990  105.6307
    0.4017  106.2067
    0.4044  106.7776
    0.4070  107.3434
    0.4097  107.9039
    0.4123  108.4589
    0.4150  109.0083
    0.4177  109.5518
    0.4203  110.0895
    0.4230  110.6209
    0.4256  111.1460
    0.4283  111.6646
    0.4310  112.1763
    0.4336  112.6781
    0.4363  112.6616
    0.4389  112.5608
    0.4416  112.4616
    0.4443  112.3641
    0.4469  112.2686
    0.4496  112.1751
    0.4522  112.0837
    0.4549  111.9945
    0.4576  111.9075
    0.4602  111.8228
    0.4629  111.7405
    0.4655  111.6607
    0.4682  111.5834
    0.4709  111.5087
    0.4735  111.4367
    0.4762  111.3674
    0.4788  111.3009
    0.4815  111.2373
    0.4842  111.1766
    0.4868  111.1188
    0.4895  111.0640
    0.4921  111.0123
    0.4948  110.9637
    0.4975  110.9183
    0.5001  110.8760
    0.5028  110.8370
    0.5054  110.8013
    0.5081  110.7688
    0.5108  110.7397
